100029775,365505232,1,,10223,2014-11-27 15
100029775,8021729,2,9t4qcc1,4370,2014-12-17 17
100029775,296717135,1,,11279,2014-11-19 15
100029775,238681741,1,,3673,2014-11-29 04
100029775,237966754,1,,3628,2014-12-03 11
100029775,205264014,1,9t4qcc0,1863,2014-12-18 13
100029775,25884323,1,,231,2014-11-20 10
100029775,214252945,1,,10392,2014-11-27 16
100029775,287413918,1,,5689,2014-12-16 15
100029775,214252945,1,,10392,2014-11-27 15
100029775,243466972,1,9t4qccw,3673,2014-12-12 11
100029775,261470843,1,,3673,2014-12-01 23
100029775,67085340,1,,11623,2014-12-07 00
100029775,121572843,1,,3628,2014-12-01 23
100029775,274868112,1,,5867,2014-12-17 13
100029775,381631006,2,,1863,2014-12-03 15
100029775,67085340,2,,11623,2014-12-07 00
100029775,381631006,1,,1863,2014-12-03 15
100029775,29438683,1,,1863,2014-12-03 15
100029775,8021729,1,9t4qccw,4370,2014-12-17 17
100029775,350942199,1,,5894,2014-12-15 13
100029775,365811867,1,,5894,2014-12-16 13
100029775,287413918,1,,5689,2014-12-12 23
100029775,287413918,1,,5689,2014-12-12 23
100029775,21968905,1,9t4qcc0,4370,2014-12-17 17
100029775,287413918,1,9t4qcnd,5689,2014-12-15 15
100029775,210807832,1,,3628,2014-12-01 23
100029775,235787727,1,,6402,2014-11-28 10
100029775,391300822,1,,4999,2014-11-18 01
100029775,210028911,1,,7143,2014-12-15 06
100029775,384465405,1,,740,2014-12-03 16
100029775,246012058,1,,214,2014-12-14 11
100029775,334897404,1,9t4qcci,10223,2014-12-12 11
100029775,282470272,1,,10223,2014-12-12 16
100029775,296528289,1,,3628,2014-12-07 00
100029775,378347665,1,,1863,2014-12-03 15
100029775,279864700,1,9t4qc3b,4584,2014-12-12 10
100029775,79140857,1,,5894,2014-12-09 18
100029775,191599505,1,,3673,2014-11-29 13
100029775,402678392,1,,1863,2014-12-03 23
100029775,214252945,1,,10392,2014-11-28 16
100029775,239362693,1,,5894,2014-12-09 18
100029775,255555053,1,,13230,2014-12-09 18
100029775,123133114,1,,1863,2014-12-03 16
100029775,67085340,1,,11623,2014-12-07 00
100029775,159109394,1,,740,2014-12-03 16
100029775,297443044,1,,10223,2014-12-16 15
100029775,169916818,1,,3628,2014-12-01 23
100029775,87557153,1,9t4qcbm,10894,2014-12-18 13
100029775,402741154,1,,1863,2014-11-30 21
100029775,67085340,1,,11623,2014-12-07 00
100029775,223294204,1,,12564,2014-12-16 15
100029775,99115400,1,,1863,2014-12-03 16
100029775,317407270,1,,3628,2014-11-18 02
100029775,227487208,1,,2610,2014-12-12 11
100029775,395485891,1,,1863,2014-12-04 11
100029775,317407270,1,,3628,2014-11-18 02
100029775,130639998,1,,214,2014-12-15 09
100029775,230835230,1,,8528,2014-12-15 10
100029775,287413918,1,,5689,2014-12-12 23
100029775,297779603,1,,740,2014-12-03 16
100029775,49063582,1,,9559,2014-12-15 11
100029775,79140857,1,,5894,2014-12-09 18
100029775,294025724,1,,3673,2014-12-01 22
100029775,283564938,1,9t4qc3k,5894,2014-12-18 10
100029775,14212887,1,,10304,2014-11-30 21
100029775,218022085,1,9t4qcao,10314,2014-12-15 15
100029775,50365355,1,,14079,2014-12-12 11
100029775,130639998,1,,214,2014-12-14 11
100029775,70394849,1,,6513,2014-12-09 18
100029775,287413918,1,,5689,2014-12-13 00
100029775,373763090,2,,10223,2014-12-12 11
100029775,332750651,1,,6054,2014-12-03 16
100029775,223294204,1,,12564,2014-12-16 15
100029775,167854422,1,9t4qcbr,2825,2014-12-17 17
100029775,255555053,1,,13230,2014-12-09 18
100029775,48896808,1,,13288,2014-11-18 02
100029775,137621297,1,,1863,2014-12-02 10
100029775,243466972,1,,3673,2014-12-01 22
100029775,369442037,1,,11623,2014-12-12 16
100029775,159109394,1,,740,2014-12-03 16
100029775,334897404,1,9t4qcci,10223,2014-12-12 11
100029775,104599592,1,,10314,2014-12-12 16
100029775,154764599,1,,1863,2014-12-03 16
100029775,56574541,1,,6689,2014-12-14 11
100029775,313616193,1,,8528,2014-12-14 11
100029775,80155387,1,,1863,2014-12-03 15
100029775,21968905,1,9t4qccd,4370,2014-12-17 17
100029775,46228183,1,,10894,2014-12-04 22
100029775,177870759,1,,1863,2014-12-03 16
100029775,103488152,1,,1863,2014-12-03 15
100029775,11803344,1,,10223,2014-12-16 13
100029775,153973127,1,,6235,2014-12-14 11
100029775,46228183,1,,10894,2014-12-04 22
100029775,46228183,1,,10894,2014-12-03 23
100029775,36591792,1,,5894,2014-12-09 18
100029775,238681741,1,,3673,2014-12-02 17
100029775,400780241,1,,1863,2014-12-03 16
100029775,216532638,1,,4953,2014-12-07 00
100029775,311703684,1,,9232,2014-12-14 11
100029775,326201591,1,,9559,2014-12-12 15
100029775,378347665,1,,1863,2014-12-03 15
100029775,378347665,1,,1863,2014-12-03 15
100029775,9160080,1,,1863,2014-12-01 22
100029775,200641128,1,,1863,2014-12-03 16
100029775,339327091,1,,3673,2014-12-07 00
100029775,185631584,1,,10314,2014-12-07 00
100029775,287413918,1,,5689,2014-12-13 16
100029775,200480861,2,,1863,2014-12-03 18
100029775,214252945,1,,10392,2014-12-01 19
100029775,214252945,1,,10392,2014-11-27 15
100029775,169956891,1,,1863,2014-12-03 23
100029775,346277745,1,,10223,2014-12-18 11
100029775,227487208,1,,2610,2014-12-12 11
100029775,402253684,1,,1863,2014-12-03 16
100029775,191599505,1,,3673,2014-11-29 13
100029775,80155387,1,9t4qcb6,1863,2014-12-15 15
100029775,214252945,1,,10392,2014-11-28 16
100029775,261875973,1,,5867,2014-12-17 13
100029775,261875973,1,,5867,2014-12-17 13
100029775,130639998,1,,214,2014-12-14 11
100029775,45616906,1,,3628,2014-11-21 16
100029775,63698519,1,,8528,2014-12-16 15
100029775,187177856,1,,14079,2014-12-12 16
100029775,237966754,1,,3628,2014-12-03 11
100029775,191599505,1,,3673,2014-11-29 13
100029775,20016043,1,,1863,2014-12-04 11
100029775,14815609,1,,5867,2014-12-17 13
100029775,348454140,1,,11552,2014-12-07 00
100029775,365811867,1,,5894,2014-12-16 13
100029775,169159280,1,,9559,2014-12-16 15
100029775,252286076,1,,1863,2014-12-04 15
100029775,29438683,1,,1863,2014-12-03 16
100029775,287413918,1,,5689,2014-12-13 00
100029775,287413918,1,,5689,2014-12-12 23
100029775,96582824,1,9t4qcc6,11279,2014-12-11 16
100029775,216532638,1,,4953,2014-12-07 00
100029775,198524629,1,9t4qcbr,2825,2014-12-17 17
100029775,263129708,1,,1863,2014-12-03 15
100029775,67085340,1,,11623,2014-12-07 00
100029775,297779603,1,,740,2014-12-03 16
100029775,402253684,1,,1863,2014-12-03 16
100029775,334897404,1,9t4qcc2,10223,2014-12-12 10
100029775,373763090,1,,10223,2014-12-12 11
100029775,294025724,1,,3673,2014-12-07 00
100029775,36591792,1,,5894,2014-12-09 18
100029775,36591792,1,,5894,2014-12-09 18
100029775,36591792,1,9t4qcc6,5894,2014-12-18 10
100029775,296717135,1,,11279,2014-11-19 15
100029775,348454140,1,,11552,2014-12-07 00
100029775,150563006,1,,3628,2014-12-01 23
100029775,347082951,1,,8095,2014-12-07 00
100029775,211143155,1,9t4qcc1,1863,2014-12-12 11
100029775,243466972,2,9t4qcc1,3673,2014-12-12 11
100029775,216532638,1,,4953,2014-12-07 00
100029775,238681741,1,,3673,2014-11-29 12
100029775,402253684,1,,1863,2014-12-03 16
100029775,63698519,2,,8528,2014-12-16 15
100029775,261470843,1,,3673,2014-12-01 22
100029775,243466972,1,9t4qcc5,3673,2014-12-12 11
100029775,181239230,1,,1863,2014-12-03 16
100029775,185631584,1,,10314,2014-12-07 00
100029775,274868112,1,9t4qccv,5867,2014-12-18 10
100029775,350942199,1,,5894,2014-12-15 13
100029775,287413918,1,,5689,2014-12-13 00
100029775,159109394,1,,740,2014-12-03 16
100029775,404506492,1,,1863,2014-12-03 16
100029775,165528313,1,,1863,2014-12-07 00
100029775,153973127,1,,6235,2014-12-14 11
100029775,210028911,1,,7143,2014-12-15 06
100029775,210028911,1,,7143,2014-12-15 06
100029775,243466972,1,,3673,2014-12-01 23
100029775,211663560,1,,3673,2014-12-15 11
100029775,80940727,1,,756,2014-12-01 22
100029775,322517411,1,,1863,2014-12-03 16
100029775,130639998,1,,214,2014-12-15 09
100029775,263129708,1,,1863,2014-12-03 15
100029775,263129708,1,,1863,2014-12-03 15
100029775,153973127,1,,6235,2014-12-14 11
100029775,169956891,1,,1863,2014-12-03 23
100029775,330345353,1,,3628,2014-12-01 23
100029775,402741154,1,,1863,2014-11-30 21
100029775,32720344,1,9t4qcbi,1863,2014-12-15 15
100029775,36591792,1,,5894,2014-12-09 18
100029775,297779603,1,,740,2014-12-03 16
100029775,222229697,1,,3628,2014-12-14 11
100029775,54049624,1,,9559,2014-12-06 11
100029775,87557153,2,9t4qcc6,10894,2014-12-18 13
100029775,56574541,1,,6689,2014-12-14 11
100029775,222229697,3,,3628,2014-12-12 15
100029775,235787727,1,,6402,2014-11-28 10
100029775,67085340,1,,11623,2014-12-07 00
100029775,297443044,1,,10223,2014-12-16 15
100029775,252286076,2,,1863,2014-12-04 15
100029775,282470272,1,,10223,2014-12-12 16
100029775,354103995,1,,1863,2014-12-04 11
100029775,216532638,4,,4953,2014-12-07 00
100029775,216532638,1,,4953,2014-12-07 00
100029775,270821337,1,,5867,2014-12-17 13
100029775,274868112,1,9t4qc32,5867,2014-12-18 10
100029775,121572843,1,,3628,2014-12-01 23
100029775,330345353,1,,3628,2014-12-01 23
100029775,182952513,1,,1863,2014-12-03 15
100029775,200480861,1,,1863,2014-12-03 18
100029775,230835230,1,,8528,2014-12-15 10
100029775,17988661,1,,8528,2014-12-14 11
100029775,75616466,2,,5867,2014-12-17 13
100029775,167854422,1,9t4qcc6,2825,2014-12-17 17
100029775,36591792,1,9t4qc3b,5894,2014-12-18 10
100029775,107389904,1,9t4qcg5,1863,2014-12-15 15
100029775,14212887,1,,10304,2014-11-30 21
100029775,381631006,1,,1863,2014-12-03 16
100029775,381631006,1,,1863,2014-12-03 16
100029775,238681741,1,,3673,2014-12-02 17
100029775,211143155,1,,1863,2014-12-04 11
100029775,279864700,2,9t4qccv,4584,2014-12-12 10
100029775,255125223,1,,552,2014-12-14 11
100029775,8652879,1,9t4qc3n,1863,2014-12-18 13
100029775,8021729,1,9t4qcb5,4370,2014-12-17 17
100029775,252286076,1,,1863,2014-12-04 15
100029775,70394849,1,,6513,2014-12-09 18
100029775,402678392,1,,1863,2014-12-03 23
100029775,283564938,1,9t4qccp,5894,2014-12-18 10
100029775,283564938,1,,5894,2014-12-09 18
100029775,132193956,1,,13230,2014-11-19 15
100029775,63698519,1,,8528,2014-12-16 15
100029775,80033468,1,,1863,2014-12-03 23
100029775,135293475,1,,3673,2014-12-07 02
100029775,135293475,2,,3673,2014-12-07 00
100029775,211143155,1,,1863,2014-12-03 23
100029775,181239230,1,,1863,2014-12-03 16
100029775,296528289,1,,3628,2014-12-07 00
100029775,17988661,1,,8528,2014-12-15 13
100029775,17988661,1,,8528,2014-12-14 11
100029775,238681741,1,,3673,2014-11-29 04
100029775,75616466,1,,5867,2014-12-17 13
100029775,227487208,1,,2610,2014-12-12 11
100029775,138489215,1,,3673,2014-11-29 13
100029775,45616906,1,,3628,2014-11-21 16
100029775,99115400,1,,1863,2014-12-03 16
100029775,11803344,1,,10223,2014-12-16 13
100029775,237240936,1,,13230,2014-12-09 18
100029775,237240936,1,,13230,2014-12-09 18
100029775,205052614,1,,10223,2014-12-16 13
100029775,247380548,1,9t4qcc6,10223,2014-12-18 13
100029775,299499510,1,,1863,2014-12-03 16
100029775,294025724,1,,3673,2014-12-07 00
100029775,252286076,1,,1863,2014-12-04 22
100029775,252286076,1,,1863,2014-12-03 15
100029775,80155387,1,,1863,2014-12-03 15
100029775,205052614,2,,10223,2014-12-16 13
100029775,165927164,1,9t4qcca,11623,2014-12-18 13
100029775,61251128,1,9t4qcck,5894,2014-12-17 17
100029775,21968905,1,9t4qcc1,4370,2014-12-17 17
100029775,211143155,1,9t4qcc1,1863,2014-12-12 11
100029775,268913076,1,,1863,2014-12-03 15
100029775,287413918,1,9t4qcc6,5689,2014-12-12 11
100029775,238681741,1,,3673,2014-11-30 21
100029775,274868112,1,9t4qc3l,5867,2014-12-18 10
100029775,222229697,1,,3628,2014-12-14 11
100029775,210807832,1,,3628,2014-12-01 23
100029775,87557153,1,9t4qccn,10894,2014-12-18 13
100029775,287413918,1,,5689,2014-12-13 00
100029775,287413918,1,,5689,2014-12-12 23
100029775,8679034,1,,3783,2014-11-21 17
100029775,384465405,1,,740,2014-12-03 16
100029775,263129708,1,,1863,2014-12-03 15
100029775,287413918,1,,5689,2014-12-13 16
100029775,287413918,1,9t4qcag,5689,2014-12-15 15
100029775,17988661,1,,8528,2014-12-15 13
100029775,132193956,1,,13230,2014-11-19 15
100029775,9160080,1,,1863,2014-12-01 22
100029775,214252945,1,,10392,2014-11-28 16
100029775,334897404,1,9t4qccr,10223,2014-12-12 11
100029775,214252945,1,,10392,2014-12-03 10
100029775,304235745,1,,3628,2014-12-01 23
100029775,296528289,1,,3628,2014-12-07 00
100029775,313616193,1,,8528,2014-12-15 10
100029775,14815609,1,,5867,2014-12-17 13
100029775,255125223,1,,552,2014-12-14 11
100029775,283564938,1,9t4qcc5,5894,2014-12-18 10
100029775,346277745,1,,10223,2014-12-18 11
100029775,36591792,1,,5894,2014-12-09 18
100029775,287413918,1,,5689,2014-12-13 00
100029775,287413918,1,9t4qcad,5689,2014-12-15 15
100029775,46228183,2,,10894,2014-12-03 21
100029775,287413918,1,9t4qcal,5689,2014-12-15 15
100029775,135293475,1,,3673,2014-12-07 02
100029775,135293475,1,,3673,2014-12-01 22
100029775,50365355,1,,14079,2014-12-12 11
100029775,222229697,1,9t4qccd,3628,2014-12-12 14
100029775,191599505,1,,3673,2014-11-29 13
100029775,159109394,1,,740,2014-12-03 16
100029775,195394110,1,,1863,2014-12-03 15
100029775,367777162,1,,740,2014-12-03 16
100029775,205052614,1,,10223,2014-12-16 13
100029775,346277745,2,,10223,2014-12-18 11
100029775,238681741,4,,3673,2014-11-29 00
100029775,17988661,1,,8528,2014-12-15 13
100029775,261470843,1,,3673,2014-12-01 22
100029775,195394110,1,,1863,2014-12-03 15
100029775,8361174,1,9t4qcca,1863,2014-12-18 13
100029775,155889263,1,9t4qcgw,1863,2014-12-15 15
100029775,11803344,1,,10223,2014-12-16 13
100029775,17988661,1,,8528,2014-12-15 13
100029775,211143155,1,,1863,2014-12-04 11
100029775,20016043,1,,1863,2014-12-07 00
100029775,227487208,1,,2610,2014-12-12 11
100029775,103488152,1,,1863,2014-12-03 15
100029775,304235745,1,,3628,2014-12-01 23
100029775,201267064,1,9t4qcce,4584,2014-12-18 13
100029775,36591792,2,,5894,2014-12-09 18
100029775,283564938,1,,5894,2014-12-09 18
100029775,222229697,1,9t4qcc7,3628,2014-12-12 14
100029775,56574541,1,,6689,2014-12-16 12
